0,1,2,3,4,5,6,7,8,9,10,,,,,,,,
36872.0541,34550.2266,23398.20813,34062.76504,33450.68756,34472.66039,34070.53667,33048.44505,33053.40058,31977.06836,33784.16406,,,MSE,RMSE,MAE,MSLE,EVS,R2
34182.7469,28549.9055,22204.70209,26486.54024,28178.16198,26788.95951,27422.53861,27920.88551,26268.29292,26384.06445,26027.49609,,1,34025057.97,5833.100203,3907.947494,0.030575026,0.786575719,0.769956759
38193.8207,39244.8192,23691.61761,35190.58136,35072.76824,35035.82417,33446.20337,33763.4008,35511.3213,37281.69531,35044.52344,,2,122015752,11046.07405,8823.310429,0.140542699,0.181582402,0.175052131
42353.6174,29763.5596,24968.49877,41201.09579,35158.9463,37087.80913,38912.56534,38113.08618,39083.26069,41745.55469,43652.75,,3,25332613.99,5033.151497,3724.610492,0.030483598,0.841335199,0.828726328
43450.0671,32937.8389,22125.22963,40645.81298,36280.49416,38292.42243,40051.13202,39829.28851,40850.30144,39335.58984,42604.19141,,4,57620077.43,7590.788986,5023.805768,0.049651137,0.639836577,0.610430954
47327.1648,32937.8389,28291.44096,39952.46277,30895.1431,37879.07402,38740.72995,39571.9333,40840.02729,36668.12891,41166.67969,,5,30889655.69,5557.846318,3607.430613,0.025156884,0.807094331,0.791155197
47182.7187,38438.0861,23513.51415,39497.09079,34905.47356,34774.11421,36412.99502,33873.73062,39407.13594,38540.74609,38753.92188,,6,26451384.43,5143.090941,3349.39777,0.021316152,0.83909943,0.821162326
46796.3738,46105.8552,34117.05603,40280.72631,35012.94942,39917.3974,41433.25875,39545.4503,44285.02298,36098.24609,45017.61328,,7,28779887.16,5364.688916,3666.22836,0.024945029,0.807977242,0.805419331
46648.787,44186.1206,35635.54766,40261.98706,38646.5635,44149.01149,43867.55264,41936.51515,44771.52555,40565.69141,41783.07813,,8,24117468.74,4910.953954,3197.464063,0.019768491,0.85428535,0.836941918
45809.1665,44186.1206,38475.26891,41173.73912,38646.5635,42993.74921,44050.70489,42558.681,43303.21608,41596.5625,41594.99219,,9,33424059.29,5781.354451,3765.698897,0.028434963,0.790949401,0.774020108
46224.5534,45106.4814,38468.52795,45134.61074,37718.25278,43161.60357,43290.40333,42791.33939,42459.52827,43821.1875,46227.14844,,10,17453450.75,4177.732729,3119.529814,0.024136246,0.883592587,0.88199731
48158.0852,45106.4814,37389.61836,47680.72869,43905.79836,43032.74409,44053.36567,42774.7217,43446.93257,44241.87109,50097.49609,,,,,,,,
52965.5245,40943.1528,33881.83174,44784.1113,41149.49926,41678.23557,41958.08218,41936.51515,42488.8896,41730.63672,45820.77344,,,,,,,,
46865.0372,34550.2266,29661.6313,38325.58678,31495.52764,33365.25511,32616.61885,32612.56317,33834.9045,38546.83594,38097.09375,,,,,,,,
36096.1683,32937.8389,24822.32621,27211.41246,29579.45252,32810.52216,33708.04301,31712.14817,33408.15261,29712.94922,29612.17188,,,,,,,,
33663.1419,32420.8932,29487.43051,23386.22663,23991.57444,30321.9186,26820.56766,27498.64536,27436.26252,25255.15625,23906.09375,,,,,,,,
33028.715,28990.8716,37138.78341,28596.81741,29942.84076,30014.22713,30198.74921,29854.06179,29014.28232,30442.51953,30603.70703,,,,,,,,
34304.4578,30187.2768,29027.27078,32760.5007,28409.74396,27972.9247,29220.43977,33211.68944,31028.52809,32230.23438,32881.39844,,,,,,,,
35988.2157,36754.7002,29867.4082,36190.97313,33132.35912,37302.43959,37409.67817,34671.0312,39002.06299,35381.51172,36295.71484,,,,,,,,
40771.3102,38438.0861,30871.45757,37955.99404,31056.93906,35802.44072,37033.22437,35876.91164,38323.79368,36397.36719,38957.11328,,,,,,,,
42165.4663,36754.7002,30359.49883,37707.8122,29309.33576,33495.74054,36388.33529,33855.38215,37178.8951,36308.42969,37071.66406,,,,,,,,
36548.8534,36754.7002,30851.58946,30789.25117,30452.1129,33829.06621,35186.85713,33461.07552,34350.36194,32464.01172,31916.4082,,,,,,,,
41442.0329,38190.52,29945.46151,40112.81499,37180.08128,38550.48652,39126.86622,37984.65755,38195.61272,37405.38281,40403.58984,,,,,,,,
45973.1048,42207.6244,22499.53072,42089.27653,32954.73864,40099.03099,40568.71492,41371.5243,40748.89175,39426.08203,45109.24219,,,,,,,,
53073.713,42207.6244,28003.70808,45031.55661,39002.11646,36839.05578,39258.23081,39903.78984,38626.36204,43773.44531,57780.5625,,,,,,,,
54939.177,42207.6244,24163.48533,47159.77182,36470.99636,37827.44288,40774.1877,39903.78984,41594.45921,43013.70703,52855.50391,,,,,,,,
59719.2506,42207.6244,22863.18818,45819.09288,34892.22474,37553.57607,39776.17599,40172.63851,41807.55467,39038.28516,52168.98438,,,,,,,,
58740.6865,42207.6244,25408.4356,44251.57177,34612.8958,37234.07309,39394.6474,39865.30006,40741.47549,40626.54297,54608.30469,,,,,,,,
52927.6811,41377.1715,37294.18045,42895.31638,37207.52364,41527.32208,42249.20967,41771.19686,43727.76741,37538.95313,48312.42578,,,,,,,,
52700.1395,38971.1205,34369.31013,42359.10745,35443.92734,42504.32604,41016.45085,40660.09502,43114.86092,34782.67578,50322.67578,,,,,,,,
54489.66,39839.6248,44009.60323,41323.48642,38556.46064,40932.94117,40875.78556,41827.19113,44401.53593,34618.88281,51098.58984,,,,,,,,
49742.8049,41377.1715,37299.85705,40323.09824,37561.5937,43271.45817,41955.74745,42791.33939,44114.6863,38190.125,46975.28125,,,,,,,,
47299.0645,40943.1528,34054.61338,40162.16875,36686.40744,41109.79402,40925.59212,40903.7998,39852.93319,38679.52344,43637.91406,,,,,,,,
53958.1051,40943.1528,27662.04747,42967.74305,33351.7199,41894.60822,43411.37896,41936.51515,42311.16544,40076.5,47663.63672,,,,,,,,
55551.2059,40943.1528,31340.487,44184.28048,35883.10972,42409.97717,43435.64255,41936.51515,41907.96117,40924.84766,49917.8125,,,,,,,,
49010.1237,41377.1715,35401.74252,42609.50244,36199.32724,43805.04927,42806.20427,42425.0796,41510.75105,40382.78125,46469.91016,,,,,,,,
49013.8406,40943.1528,25049.74517,43704.73257,37983.83392,41982.73303,42483.42756,41460.57105,40746.52355,40350.41016,45531.12891,,,,,,,,
47440.0381,40943.1528,30706.12648,42583.97523,35534.15878,41771.39952,40822.4402,40660.09502,40106.67382,41051.63672,43495.67188,,,,,,,,
45296.6356,38149.0459,32697.1954,39457.81483,30911.4531,43154.93311,41563.18212,42762.11095,43719.05953,38739.41016,44258.33984,,,,,,,,
55731.6505,30635.486,25165.40598,37461.87673,27108.0645,36712.86096,35802.29571,35971.047,35735.96998,35023.22266,37639.99219,,,,,,,,
45712.8813,38971.1205,28487.2838,38561.85262,28480.48194,38377.28645,38995.06623,39296.36927,40186.71256,37615.54297,42977.875,,,,,,,,
39183.2974,41579.5944,34547.0588,40681.71487,40490.12788,42529.33282,40845.85226,41623.46882,42945.27273,42633.88672,43734.82813,,,,,,,,
37072.0728,41377.1715,38704.10702,38072.26078,36139.23244,43511.01981,42801.47679,39648.98863,40049.40765,37680.90625,42724.60547,,,,,,,,
33665.0911,37924.7464,27354.09169,34722.95,31026.79202,39121.15298,38903.25127,36348.60577,35677.91989,36312.11719,37314.85938,,,,,,,,
27886.3491,31396.5052,31872.31385,24063.04342,25435.23166,27954.95496,26598.93087,27093.92456,25808.77937,23087.79492,23388.21094,,,,,,,,
30949.5511,31311.5296,24550.55878,30962.41659,28938.35792,32023.46727,31486.05655,30364.6774,30774.58535,32056.71875,30619.14258,,,,,,,,
31165.298,31985.0702,20617.02685,34748.74768,28938.35792,35094.84281,36030.10047,37256.25385,35664.04965,31851.9668,39256.55469,,,,,,,,
26902.4459,32937.8389,21397.91472,34616.38058,32291.44844,35229.79152,35104.60122,37252.52472,34506.25141,31373.98438,35312.25391,,,,,,,,
28700.1751,31985.0702,18526.97214,31664.51023,28695.65188,31460.07178,33744.58073,31712.14817,33844.56369,34095.51563,34454.17578,,,,,,,,
30333.7099,31985.0702,19075.82881,33071.33233,28289.49934,33816.91217,34977.84933,33674.40634,34432.59565,29959.26563,30942.82617,,,,,,,,
33816.0749,29763.5596,26295.405,33811.55151,31880.44074,35002.91021,34876.08,34438.60259,32835.67072,31985.71289,33625.83984,,,,,,,,
37076.4964,31985.0702,23509.61149,34086.62511,31719.09816,37090.22947,35520.7307,36048.81978,35539.40847,31189.84375,33296.30859,,,,,,,,
36179.3714,36955.1904,32069.93064,35248.59129,31205.60296,36063.26062,35479.91023,35666.97628,34899.17701,35933.40234,36033.85938,,,,,,,,
32578.9537,31890.0621,21005.51945,31833.4897,31418.11132,35942.73742,35272.35663,33674.40634,33818.35503,33316.92578,33481.44922,,,,,,,,
33168.0602,27499.6498,26886.48142,32668.46209,30854.9593,27979.47911,29172.57812,29359.95819,27997.26168,32804.54688,32628.76563,,,,,,,,
35948.7587,23637.7969,20388.18875,34949.9874,30903.89448,28295.89332,28292.08676,29905.88199,28774.9405,34002.13281,34810.30469,,,,,,,,
30983.2441,35282.4558,28286.47393,28651.5296,28587.005,28140.63084,28818.86849,29854.06179,27399.53744,28977.27734,28449.99805,,,,,,,,
28392.1593,26782.5555,29476.0773,22567.62284,24652.47276,27912.54148,27473.29565,27235.29405,27146.19054,22599.40234,22732.36719,,,,,,,,
28601.7109,31652.2737,29041.81708,27255.7061,20595.46406,30421.42468,27431.87486,27817.92446,27713.75913,27127.62109,23099.91602,,,,,,,,
28143.8144,31396.5052,22019.85767,28127.42233,25951.3162,27713.0823,27008.84931,28270.83674,28568.49672,27980.08203,29785.54688,,,,,,,,
31772.9714,36335.523,25657.14182,34747.50444,28490.25038,33178.05602,35079.58088,33461.07552,35222.60998,33181.52344,33240.05859,,,,,,,,
30474.7535,32420.8932,20465.53248,26159.73832,26953.5101,28884.53718,28436.08517,27445.09993,28135.74393,28932.37305,25134.42578,,,,,,,,
24756.6679,17897.9358,21301.05766,20280.87619,17571.52186,17338.13734,17512.11419,19668.65141,18006.56393,18767.22852,18264.25,,,,,,,,
26505.4137,37078.634,28145.97798,28766.95007,27817.42224,33421.29089,32417.75049,31386.47619,32877.00769,29276.87305,26962.63672,,,,,,,,
28202.3788,25188.1583,26677.51142,29985.4944,30759.11452,32840.07135,30116.70254,29910.78988,28702.49307,30689.28906,28982.87109,,,,,,,,
30926.7428,37501.0336,26534.88674,33618.08601,31048.46654,31995.88085,33107.9455,33570.44402,34304.17983,34522.25,33222.75781,,,,,,,,
32354.4972,36098.5139,21525.63831,34319.93815,31049.35632,37027.0306,34246.88747,35666.97628,35639.32819,35867.76563,35815.21094,,,,,,,,
31945.146,37845.1074,24702.05316,36329.77688,35318.56878,38834.38774,37600.49804,38441.12672,37618.88881,36821.51953,37288.16406,,,,,,,,
30853.1559,35282.4558,29901.46783,29167.10766,30657.53472,27295.56683,28106.26676,27990.964,28279.45014,30867.69922,28343.11914,,,,,,,,
28316.5146,25988.9783,26824.03877,26834.56213,30886.2539,26786.91333,25869.35944,27834.48372,26804.52823,27508.9043,25846.59961,,,,,,,,
22978.1899,32955.3789,25643.30509,16565.06317,21696.53844,22015.92347,21316.44966,19422.83452,21255.3825,16502.43945,16748.81055,,,,,,,,
20432.8297,17897.9358,24978.07804,13149.26999,16730.90602,16057.69329,16248.80755,18535.35032,16481.44949,15287.36133,14120.35645,,,,,,,,
19272.948,15917.2851,24920.60242,14410.63024,15901.74144,15870.61627,15971.70309,19006.91597,16352.72823,15974.19043,15693.62109,,,,,,,,
28911.164,28812.8375,22772.00773,24760.53493,21135.62226,27384.69041,24740.4496,26148.69537,22746.25233,22595.5293,22676.90625,,,,,,,,
20080.8217,39244.8192,28640.90691,30605.95428,26588.86938,33372.30626,31880.26429,33211.68944,32754.26773,28658.73633,29922.21484,,,,,,,,
25504.8433,28549.9055,31597.35334,28877.35973,29414.00078,28362.76538,28503.84924,28047.84694,27687.76465,27916.10938,27292.3457,,,,,,,,
26006.6126,19368.088,23124.66676,25638.12178,31168.61826,22752.93836,23476.52706,26756.4832,22324.14988,26876.14844,25608.72852,,,,,,,,
26930.8337,22537.4535,16141.02443,25865.13167,26775.42208,26695.73348,25962.94625,28018.25452,26237.16597,26171.05273,26198.08594,,,,,,,,
30348.544,38438.0861,31162.02875,34893.21089,28184.48278,39218.86954,37238.58929,34310.74872,36637.58889,35282.92969,34659.69922,,,,,,,,
32773.7063,38438.0861,29115.25815,37905.4686,30262.68784,38835.8407,36786.93407,34557.67378,37645.05209,37501.51953,36180.64453,,,,,,,,
28441.3276,26582.0286,31632.12254,27565.0246,28052.69208,27573.98015,27357.12918,29282.13049,28698.88933,29142.01172,28993.95508,,,,,,,,
24300.4561,21716.0426,28716.12191,23702.55695,21994.39054,26923.67226,25426.14622,26974.75146,23606.34095,23393.77344,23853.36523,,,,,,,,
22470.1902,32955.3789,27586.83246,18144.03442,23646.74182,21310.50229,22536.86092,20428.12354,22714.02505,18550.41992,19084.12305,,,,,,,,
21528.7534,16070.4848,31203.53892,19990.85834,27178.06758,18398.59733,18444.99026,20287.84243,17930.20913,19741.52734,20485.78516,,,,,,,,
19178.7537,16721.6471,26394.39079,15567.94477,19079.49456,16779.91028,17178.23153,19233.97614,17322.873,15796.41113,17360.81641,,,,,,,,
18449.88,16721.6471,24356.48988,14473.4627,18104.86924,16659.3735,17076.28638,19093.5608,17590.30905,16133.35449,16585.45313,,,,,,,,
18030.5573,16721.6471,23825.01781,13049.96454,15626.85786,15856.54857,16350.86925,18744.20895,16582.3172,15108.2627,14205.2793,,,,,,,,
17634.3147,15586.6533,25083.09522,12304.6324,16803.29724,16039.7515,16055.37228,18358.92342,16100.60464,15320.11133,14306.75977,,,,,,,,
17269.9444,17897.9358,20924.62784,15267.5583,15618.40556,15827.27406,16631.42853,19070.60473,16676.49682,16470.90039,16414.06445,,,,,,,,
18059.9638,17897.9358,20838.41442,15718.59905,21080.2151,16505.95629,16535.38842,18597.75373,17230.11919,16710.68945,15748.6543,,,,,,,,
18080.1332,16323.3911,27083.38863,15033.43139,16310.58186,16673.34983,16460.97971,18739.17325,16509.30868,16626.05664,16020.25,,,,,,,,
16741.8187,16042.1088,27933.81489,13979.65509,16859.88276,16242.6152,16438.09574,19093.5608,17217.60314,15958.90625,15908.5957,,,,,,,,
16467.3351,18699.7609,27649.98468,14278.2299,15715.81596,15764.22548,15996.96437,18919.71037,16283.40532,16969.47656,17267.07422,,,,,,,,
17031.0686,22192.4295,15143.36124,20176.76487,17707.86068,19421.87574,19212.27826,20130.68683,18623.31572,18071.01563,19380.41797,,,,,,,,
18870.7934,33219.1364,20541.81185,29710.86926,25474.8709,29654.06081,28652.58632,28047.84694,28627.25672,30878.96875,28370.38086,,,,,,,,
19310.5847,25900.0278,26304.62948,33289.0584,32616.60356,29369.53456,27486.52786,27920.88551,28840.75545,33208.37109,29204.52148,,,,,,,,
20603.0476,25945.7078,30503.89745,30558.39863,31519.73958,29195.76679,27614.59333,28270.83674,27643.33279,30468.09766,28514.33984,,,,,,,,
19039.4188,19490.3616,32452.74663,22792.24569,22795.705,23455.52143,22525.05846,26974.75146,21595.85564,18673.61719,20051.59766,,,,,,,,
18030.9499,20411.7567,21618.23792,15428.13279,17567.25988,16328.24776,16794.8598,19093.5608,16080.62142,15054.30469,14970.32813,,,,,,,,
17012.6622,15815.21,30286.76734,16565.98486,15659.37458,17734.20429,16132.70426,18365.43896,15998.67017,15574.87891,15478.01367,,,,,,,,
16804.6421,15628.2164,24677.5728,16018.23444,15554.31364,16968.98798,16349.4752,19006.91597,16727.64007,15672.82715,16832.61328,,,,,,,,
16888.8459,15612.4617,24946.85672,15593.22933,15531.69416,15212.05013,15608.63788,18535.35032,16461.81086,15427.67383,14928.5332,,,,,,,,
17359.5641,15838.855,25101.89897,17413.53766,15985.52374,16617.25425,16297.18364,18739.17325,16904.1837,16503.79102,16191.97949,,,,,,,,
19535.4328,22428.5062,24744.2729,24466.49725,19662.81636,19636.3602,19354.03594,20767.97027,20474.89016,21986.85547,20884.07813,,,,,,,,
18805.7446,17621.1968,21742.76843,22193.37404,23973.8109,19242.50382,19344.1112,20428.12354,19373.9543,20194.75586,20846.98047,,,,,,,,
18322.3772,20341.2105,30718.18926,21891.92868,24655.85672,22123.22167,22939.33703,20487.05348,20339.79837,19630.30078,21826.46484,,,,,,,,
18056.3154,19490.3616,24595.97162,18368.40518,23968.72638,20331.74831,21037.83679,19379.31234,21154.59353,16829.23828,18442.83984,,,,,,,,
17249.6869,15671.0152,27244.46227,13788.61301,16186.13224,15983.02928,16552.31162,18744.20895,16756.87095,15316.15332,15283.17676,,,,,,,,
17034.7056,15543.1868,27653.17777,12679.69303,16129.24066,16203.93563,15889.47243,18365.43896,16035.32209,15053.48242,14160.46973,,,,,,,,
16587.7291,15543.1868,25585.47469,15993.15009,15722.2393,15968.0224,16158.31941,18547.5464,16427.95824,15494.0918,13744.0791,,,,,,,,
16977.0191,15860.9505,24868.44862,14982.64377,16606.84632,16219.33015,16257.40721,19022.34713,16439.16789,16551.19727,16507.66406,,,,,,,,
17888.1586,14419.9181,25686.5892,18215.40399,19671.0352,15958.82898,16640.76607,19093.5608,17093.74974,19920.3457,20486.39844,,,,,,,,
16945.3707,17897.9358,15902.25227,19395.06703,16068.63822,16812.49165,16815.82658,18739.17325,17208.34055,18214.10547,17119.30078,,,,,,,,
17105.1497,23782.444,27497.78073,20763.71385,22553.6656,22342.76993,22603.99378,25490.42567,20957.86726,18817.60547,17588.5625,,,,,,,,
16933.6362,17004.8673,32508.09352,17075.46937,19931.40634,19601.53646,19144.11803,19708.81674,17741.76685,17836.29883,18201.87305,,,,,,,,
16330.3187,15247.7336,23607.8877,15673.14568,16335.09776,16574.46333,16016.04408,18517.86013,16073.2891,15495.0918,15583.17773,,,,,,,,
16393.6208,16042.1088,31611.19006,14362.28764,16794.80158,16422.03682,16041.11105,19233.97614,16137.214,15568.54883,16003.6709,,,,,,,,
16240.6362,16042.1088,31779.35946,16910.24379,16806.3457,15988.94086,16068.97401,18739.17325,16444.62491,15700.9707,16124.38184,,,,,,,,
18387.7522,15628.2164,29467.20761,16553.60618,16911.90548,16466.70342,16489.56862,19093.5608,17224.58476,18383.91602,20989.52344,,,,,,,,
17144.851,17339.5438,28611.45952,19791.35318,20029.9996,17445.97832,17520.16013,19070.60473,17801.94341,19325.40625,22538.99219,,,,,,,,
17634.5786,17612.6627,23900.5876,19004.57082,24916.43266,18277.45229,18108.99194,19093.5608,17626.37962,20190.1543,21929.89258,,,,,,,,
16538.7883,17339.5438,22717.7252,16959.40289,16679.73926,17012.37791,17077.55636,20487.05348,16878.19308,17310.85938,17015.49023,,,,,,,,
15753.1017,15671.0152,30653.97267,13979.42164,16153.95732,16133.21039,16269.29612,18547.5464,16280.83388,15173.08887,15050.69824,,,,,,,,
15837.8472,15543.1868,30363.75628,14512.8524,16190.69756,17407.53163,15855.67213,18535.35032,15437.57863,15173.04785,14813.25488,,,,,,,,
16761.5366,15860.9505,24350.45849,15396.60761,16270.90678,16304.61736,16473.27975,19022.34713,16511.69935,16594.90039,16407.20703,,,,,,,,
17701.1816,17406.4765,28143.49446,20489.18887,27330.37,17791.12944,17552.75232,20428.12354,17436.20214,20805.86133,21493.45508,,,,,,,,
16253.2463,15932.8463,18550.03334,17243.03945,15621.1,16619.20365,16573.6883,18600.84281,15680.91138,16231.92578,15216.18848,,,,,,,,
16127.4591,15815.21,16090.99936,13264.86062,16192.95174,16565.83313,15852.36011,18535.35032,15478.98734,15370.67969,12973.90918,,,,,,,,
16227.8005,17897.9358,28861.23011,14607.10333,16924.95152,16529.64758,16581.66161,18535.35032,17111.36461,16023.13672,16348.57617,,,,,,,,
16176.0925,15586.6533,30336.79241,13680.05817,15488.23634,15765.60573,15907.5609,18358.92342,15841.8402,15436.58691,15109.23535,,,,,,,,
16022.1646,15676.3225,29514.74917,14615.64953,15528.5135,15863.80101,15946.02479,18358.92342,16051.12305,15980.85449,15298.86719,,,,,,,,
17386.7271,17339.5438,25970.41941,17343.8952,23837.9934,16352.53694,17148.69916,20503.86182,17758.61655,19507.55273,20944.91992,,,,,,,,
17578.153,17339.5438,23998.50902,20301.39418,18329.14588,16989.68625,17042.4238,19070.60473,17217.60046,18391.17188,18844.80859,,,,,,,,
17344.6541,17406.4765,21666.13427,18710.01005,21240.64912,17225.24886,17436.23524,19093.5608,16708.8257,19422.96094,20771.0918,,,,,,,,
18883.2429,17612.6627,24226.63756,26962.90811,23128.05368,23710.0896,20316.93521,26125.33411,21115.65723,28092.31445,29012.32813,,,,,,,,
22491.6188,28945.3223,25877.11023,33554.85194,41845.26564,33077.40201,29757.6736,33981.7841,24599.22739,34964.64453,34104.46094,,,,,,,,
25566.026,28945.3223,31670.7944,31933.50437,30109.32216,24847.08548,25143.67953,25753.51776,23623.19314,34518.82422,33127.67188,,,,,,,,
23998.1004,21600.6136,26080.75841,25516.05569,29641.70316,19991.53614,18605.64793,19379.31234,17313.17727,26384.55078,25687.69336,,,,,,,,
18563.449,15814.0057,22054.98166,14388.28551,16436.52576,16450.18746,16230.29345,19070.60473,17306.27904,17244.17383,15926.50195,,,,,,,,
17518.5985,16181.184,22310.42885,16632.67129,18719.70316,17218.85129,16477.55364,19093.5608,16200.93885,16975.78516,15991.85645,,,,,,,,
16707.4476,15703.8375,18660.01755,14305.98358,15902.30352,16095.86336,15839.39009,18597.75373,16413.1597,15691.02148,13992.14648,,,,,,,,
16539.4221,15570.7029,17243.35001,14714.91169,15823.24574,15836.52766,16209.65211,19070.60473,15922.01902,17029.96875,16026.75098,,,,,,,,
16201.9579,15522.7193,17993.01656,15293.5597,15620.80082,15913.60646,15548.5795,18739.17325,16413.02508,15213.62598,14915.6875,,,,,,,,
18182.5794,15628.2164,19362.85211,14775.03617,15745.304,16145.98575,16141.25128,19022.34713,16026.07117,15395.85254,15288.55859,,,,,,,,
16111.37,17406.4765,18841.66889,14497.81677,17047.5539,16496.23322,16725.41804,18744.20895,16268.45511,16804.98047,13786.85742,,,,,,,,
17576.4264,15932.8463,22103.58758,16264.30592,18550.56138,16607.05633,17169.85405,19070.60473,16772.61213,18387.47266,16386.14844,,,,,,,,
17775.0729,15814.0057,19366.39999,20128.32656,18079.73458,16241.73735,16804.61377,19070.60473,16916.2311,17352.11719,15282.51758,,,,,,,,
17381.8758,17339.5438,29629.7004,19523.54978,22909.58068,17457.56334,16996.47634,19070.60473,16412.97542,17771.21094,17491.49805,,,,,,,,
17354.3291,18374.5781,25739.09779,16368.87254,19252.1081,17383.86296,17588.94617,19233.97614,17790.93591,17693.57031,19433.24805,,,,,,,,
18107.2293,18374.5781,28702.28519,18047.75368,19460.1801,17957.88623,18075.43987,19422.83452,18114.40589,18547.29297,20339.92188,,,,,,,,
18600.3336,16195.5097,26017.96097,16034.79564,17264.16398,16062.45816,16396.32456,19422.83452,18007.28095,16929.62305,16889.12109,,,,,,,,
17536.9998,15020.0413,19759.85962,16625.3684,15969.7467,16202.58447,15685.02353,18535.35032,15894.88353,15444.63184,13862.75098,,,,,,,,
17832.1157,16358.4078,23161.56469,13468.14947,16265.91256,16321.67518,16259.02577,18365.43896,16565.25081,16450.32813,16417.80078,,,,,,,,
17855.0524,15860.9505,21533.44365,14688.19671,15840.82404,16109.00226,16508.99584,18547.5464,16662.46736,16324.95313,15129.76465,,,,,,,,
17437.9374,15266.8756,26331.59335,17511.19521,20883.60458,15723.78896,15725.81887,18600.84281,16391.86294,17184.9707,16878.7793,,,,,,,,
17711.6366,18374.5781,28424.84116,17269.08446,22885.44638,18371.85677,18272.88932,20130.68683,17495.30374,17600.05469,18022.66406,,,,,,,,
17728.7607,17725.7984,26925.50807,16387.12387,16587.13192,17083.45233,17168.97618,19379.31234,17217.00146,19036.52539,20418.91016,,,,,,,,
18365.8675,17243.216,25917.20125,17498.86821,16271.80908,17704.60872,17521.35567,19022.34713,16897.94262,18534.94922,18526.50195,,,,,,,,
17840.4948,17243.216,22288.43201,18402.50758,17233.4383,17606.65516,17518.19266,18365.43896,16592.1676,18045.80859,17331.45703,,,,,,,,
18404.0743,19650.4323,26777.56157,18658.55926,19671.0352,17323.94229,17439.57586,19070.60473,16963.64884,19599.54102,20048.33984,,,,,,,,
18404.0798,17406.4765,22111.39291,17749.49526,22365.60382,16714.65612,16813.15146,19668.65141,16782.39998,18089.9668,16400.00391,,,,,,,,
17447.2717,15628.2164,29623.66901,20657.0604,20068.70648,17239.1785,16911.75532,19022.34713,16556.14177,18717.95703,18540.69922,,,,,,,,
18517.935,17725.7984,26425.61211,23472.86407,33303.03082,19515.41159,17782.27459,19006.91597,16835.78288,21603.99609,23902.28516,,,,,,,,
19797.3563,17725.7984,25536.51398,27034.21651,42280.16578,21704.25471,18967.62879,19937.42348,20834.61079,24851.86523,28509.89844,,,,,,,,
19790.0554,17243.216,24416.09422,24075.45424,25707.37758,18485.88982,18510.11306,18600.84281,17543.28376,22440.4043,23833.13477,,,,,,,,
19475.2816,15841.8281,28249.22122,22635.08449,18060.91334,17664.08084,18151.1593,18365.43896,17036.15113,21924.61523,22123.49414,,,,,,,,
18265.9975,16878.3423,24095.0113,18091.65213,16952.9975,18043.11476,17913.37527,18600.84281,16946.16327,17807.30859,18864.30469,,,,,,,,
18473.9602,19650.4323,24169.51673,20838.48059,19233.04408,17961.1429,18433.26059,19093.5608,16976.69125,20653.55859,22016.78711,,,,,,,,
20894.7632,15841.8281,20275.72102,25401.83222,25603.89996,18214.87252,18174.12068,18739.17325,17393.21439,23168.45117,26718.73633,,,,,,,,
21898.8544,20220.8143,22342.35975,30296.53581,23579.29884,24336.72576,23456.19042,26225.84444,24986.75545,31513.54688,29517.9707,,,,,,,,
18415.4115,15932.8463,19458.29002,17105.76502,17413.1858,16548.64107,16874.55009,19070.60473,18513.23892,18058.89453,16170.02148,,,,,,,,
17964.2511,14419.9181,20119.9692,18783.26287,22087.17478,15968.82825,16093.9171,18600.84281,16934.08493,18274.32422,17432.57422,,,,,,,,
18661.574,15744.6098,18933.55892,14922.52193,17318.134,15733.82448,16103.10281,19070.60473,16407.9607,17156.73047,16128.50879,,,,,,,,
18490.9321,17406.4765,22472.21207,15117.79357,18079.73458,16992.15737,16529.27787,19022.34713,17505.60055,17751.99609,16367.84277,,,,,,,,
